150676	0	1014	2
151696	0	1014	2
152393	0	119	1
152451	0	1251	1
152716	0	954	2
153676	0	954	2
153715	0	983	1
154193	0	119	1
154636	0	954	2
154709	0	237503	1
155597	0	953	2
155994	0	118	1
156556	0	954	2
156979	0	453	8
157516	0	1014	2
157794	0	119	1
158546	0	1004	2
159556	0	1014	2
159593	0	118	1
160576	0	745	2
193055	0	11120	1
193055	0	35	2
193055	0	27240	4
193055	0	323	4
193060	0	27241	4
193084	0	2502	1
193084	0	2502	1
193084	0	2502	1
193086	0	2500	1
193087	0	2499	1
193087	0	2498	1
193088	0	54635	1
193088	0	2498	1
193088	0	2497	1
193088	0	2498	1
193088	0	2497	1
193088	0	2498	1
193088	0	54635	1
193088	0	2497	1
193088	0	2498	1
193229	0	2356	1
193238	0	2347	1
193794	0	291	1
193796	0	1154	2
195593	0	228	1
195595	0	1035	2
197393	0	46	1
197396	0	1097	2
199194	0	197	1
199196	0	1094	2
200906	0	315	1
200994	0	197	1
200995	0	1035	2
201338	0	1273	1
202717	0	168	1
202793	0	198	1
202795	0	1035	2
202841	0	138	1
202892	0	68	1
203235	0	164	1
203310	0	71	1
203522	0	124	1
203569	0	47	1
203924	0	161	1
203988	0	65	1
204594	0	208	1
204596	0	1154	2
206394	0	218	1
206396	0	1034	2
207260	0	95	1
207901	0	263	1
208195	0	196	1
208196	0	1094	2
208306	0	9092	1
208357	0	9529	1
209994	0	249	1
209996	0	1154	2
211795	0	218	1
211796	0	1094	2
213594	0	310	1
213595	0	1095	2
215394	0	208	1
215395	0	1095	2
217193	0	198	1
217196	0	1094	2
218037	0	142	1
218090	0	61	1
218422	0	238	1
218530	0	102	1
218995	0	227	1
218996	0	1094	2
220794	0	197	1
220795	0	1215	2
222595	0	196	1
222596	0	1094	2
224395	0	23328	2
224395	0	309	1
226194	0	198	1
226911	0	1316812	2
226911	0	1316812	2
227994	0	238	1
229794	0	248	1
231595	0	238	1
233393	0	249	1
235194	0	207	1
236994	0	310	1
238794	0	207	1
240594	0	249	1
242394	0	227	1
244194	0	249	1
245993	0	197	1
280393	0	2654	1
280393	0	51	1
280393	0	837	2
280393	0	26143	4
280393	0	2484	1
280393	0	26148	4
281994	0	187	1
281995	0	915	2
282076	0	954	2
282186	0	1084	2
283287	0	2170	1
283425	0	1918	1
283795	0	177	1
283796	0	974	2
283886	0	1004	2
283976	0	1094	2
284999	0	1258722	1
285587	0	9221	1
285595	0	218	1
285596	0	914	2
285642	0	9165	1
285686	0	944	2
285776	0	974	2
285856	0	954	2
285956	0	974	2
286046	0	1004	2
286146	0	1084	2
287395	0	166	1
287396	0	1095	2
289194	0	197	1
289196	0	1154	2
290995	0	167	1
290996	0	914	2
291086	0	944	2
291176	0	974	2
291276	0	1114	2
292796	0	2714	2
292796	0	207	1
294594	0	208	1
294994	0	144	1
295050	0	61	1
295408	0	171	1
295483	0	73	1
296394	0	197	1
296396	0	1154	2
296790	0	194	1
296926	0	59	1
297496	0	418	1
297703	0	1246020	4
298216	0	1014	2
298216	0	212	1
298546	0	1044	2
299994	0	279	1
299996	0	1154	2
301796	0	1034	2
301796	0	217	1
303594	0	227	1
303595	0	1155	2
305394	0	238	1
305395	0	915	2
305486	0	1184	2
307194	0	238	1
307196	0	915	2
307276	0	1434	2
308996	0	1154	2
308996	0	247	1
310794	0	248	1
310795	0	915	2
310876	0	954	2
310966	0	17484	2
312593	0	227	1
314394	0	238	1
316194	0	280	1
317994	0	268	1
319795	0	227	1
321594	0	237	1
323394	0	300	1
325194	0	280	1
326993	0	259	1
328794	0	279	1
328796	0	5323	2
330595	0	269	1
332395	0	228	1
366183	0	26990	4
366183	0	1177540	2
366183	0	26985	4
366595	0	279	1
366596	0	1094	2
368394	0	197	1
368396	0	1034	2
370194	0	280	1
370196	0	1034	2
371994	0	259	1
371996	0	1034	2
373794	0	279	1
373796	0	1034	2
375594	0	279	1
375595	0	1035	2
377394	0	280	1
377396	0	1034	2
379194	0	279	1
379195	0	1035	2
380994	0	248	1
380996	0	1094	2
382795	0	197	1
382796	0	1094	2
383009	0	282043	1
384594	0	197	1
384596	0	1094	2
386395	0	279	1
386396	0	1094	2
388194	0	250	1
388196	0	1034	2
389995	0	187	1
389996	0	1154	2
391794	0	268	1
391795	0	1035	2
392202	0	366439	2
393594	0	258	1
393596	0	1214	2
395394	0	248	1
395396	0	25124	2
397194	0	248	1
398994	0	279	1
400794	0	218	1
402596	0	227	1
404394	0	279	1
406194	0	228	1
407995	0	247	1
409795	0	279	1
411594	0	248	1
413394	0	280	1
415195	0	299	1
416994	0	197	1
418795	0	228	1
452996	0	1214	2
452996	0	278	1
454794	0	280	1
454796	0	1094	2
456594	0	238	1
456596	0	1034	2
458393	0	249	1
458395	0	1035	2
460194	0	228	1
460196	0	1094	2
461994	0	280	1
461996	0	1154	2
463794	0	228	1
463796	0	1034	2
465594	0	238	1
465595	0	1035	2
467395	0	228	1
467396	0	1094	2
469196	0	227	1
469196	0	1034	2
470994	0	248	1
470996	0	1094	2
472794	0	248	1
472795	0	1035	2
474594	0	227	1
474596	0	1094	2
476395	0	227	1
476396	0	1154	2
478194	0	237	1
478195	0	1155	2
479994	0	238	1
479996	0	1154	2
481794	0	228	1
481795	0	25127	2
483595	0	279	1
485395	0	279	1
487195	0	238	1
488994	0	237	1
490795	0	280	1
492594	0	196	1
494394	0	239	1
496195	0	279	1
497995	0	299	1
499794	0	197	1
501594	0	259	1
503394	0	228	1
505194	0	280	1
539666	0	644	2
539666	0	884	2
541194	0	280	1
541196	0	974	2
541286	0	1004	2
541376	0	1154	2
542994	0	238	1
542996	0	974	2
543106	0	984	2
543207	0	1003	2
543286	0	924	2
543366	0	1144	2
544794	0	229	1
544796	0	974	2
544886	0	1004	2
544976	0	914	2
545066	0	1124	2
546594	0	239	1
546597	0	913	2
546676	0	954	2
546766	0	1104	2
548394	0	269	1
548396	0	1034	2
550194	0	237	1
550196	0	974	2
550286	0	1064	2
551994	0	228	1
551996	0	1034	2
553796	0	1034	2
553796	0	227	1
555594	0	238	1
555596	0	914	2
555686	0	1064	2
557394	0	237	1
557396	0	1154	2
559194	0	228	1
559196	0	1154	2
560996	0	196	1
560996	0	974	2
561086	0	944	2
561166	0	984	2
561256	0	1014	2
561336	0	934	2
561416	0	974	2
561506	0	1124	2
562794	0	218	1
562796	0	1094	2
564594	0	279	1
564596	0	974	2
564676	0	1134	2
566394	0	207	1
566396	0	2774	2
568195	0	217	1
569994	0	260	1
569995	0	23325	2
571794	0	207	1
573594	0	207	1
575394	0	208	1
577194	0	176	1
578994	0	217	1
580795	0	176	1
582595	0	258	1
584395	0	177	1
586194	0	176	1
587995	0	218	1
589794	0	176	1
591594	0	259	1
626871	0	23890	4
626871	0	23895	4
626878	0	2564	2
626878	0	12	2
627594	0	217	1
627597	0	1153	2
629394	0	259	1
629396	0	974	2
629526	0	964	2
629676	0	1174	2
631193	0	259	1
631196	0	1154	2
632994	0	188	1
632996	0	1154	2
634796	0	1094	2
634796	0	289	1
636594	0	227	1
636596	0	1094	2
638393	0	230	1
638396	0	1154	2
640196	0	227	1
640196	0	1034	2
641995	0	1035	2
641995	0	217	1
643794	0	187	1
643796	0	1094	2
645594	0	228	1
645596	0	1094	2
647394	0	187	1
647396	0	1094	2
649194	0	188	1
649196	0	1034	2
650993	0	259	1
650996	0	1094	2
652795	0	258	1
652796	0	1214	2
654593	0	238	1
654596	0	1094	2
656394	0	187	1
656396	0	23328	2
658196	0	228	1
659995	0	227	1
661794	0	187	1
662869	0	436	1
662869	0	434	1
662869	0	434	1
662869	0	435	1
662869	0	553	1
662873	0	534	1
662873	0	466	1
662873	0	431	1
662873	0	431	1
662873	0	431	1
662873	0	431	1
662873	0	429	1
662873	0	517	1
662873	0	431	1
662897	0	409	1
663349	0	675	1
663349	0	678	1
663353	0	671	1
663353	0	671	1
663353	0	670	1
663353	0	670	1
663353	0	670	1
663353	0	671	1
663353	0	674	1
663353	0	670	1
663378	0	721	1
663383	0	716	1
663422	0	601	1
663443	0	586	1
663462	0	566	1
663471	0	552	1
663474	0	549	1
663594	0	240	1
664554	0	524	1
664555	0	411	1
664555	0	420	1
664555	0	603	1
664557	0	408	1
664558	0	410	1
664558	0	356	1
664558	0	447	1
664558	0	515	1
664558	0	548	1
664959	0	974	1
664999	0	934	1
664999	0	935	1
665000	0	933	1
665019	0	914	1
665040	0	894	1
665118	0	815	1
665119	0	815	1
665139	0	794	1
665196	0	737	1
665394	0	228	1
666064	0	612	1
666066	0	515	1
666067	0	417	1
666068	0	553	1
666068	0	370	1
666068	0	397	1
666070	0	401	1
666071	0	363	1
666071	0	409	1
666071	0	551	1
666455	0	1217	1
666475	0	1196	1
666498	0	1173	1
666499	0	1172	1
666516	0	1155	1
666516	0	1155	1
666615	0	1059	1
666656	0	1016	1
666657	0	1015	1
666717	0	955	1
667193	0	250	1
667805	0	471	1
667807	0	358	1
667807	0	354	1
667807	0	483	1
667809	0	458	1
667811	0	350	1
667811	0	300	1
667811	0	586	1
667829	0	293	1
667847	0	807	1
668138	0	754	1
668155	0	775	1
668196	0	515	1
668196	0	482	1
668197	0	436	1
668298	0	389	1
668316	0	482	1
668318	0	288	1
668435	0	355	1
668635	0	797	1
668657	0	432	1
668676	0	394	1
668718	0	381	1
668718	0	573	1
668736	0	396	1
668817	0	311	1
668835	0	325	1
668917	0	291	1
668956	0	303	1
668993	0	280	1
669096	0	648	1
669116	0	622	1
669138	0	595	1
669156	0	422	1
669177	0	419	1
669196	0	616	1
669238	0	385	1
669298	0	386	1
669315	0	231	1
669455	0	335	1
669576	0	1157	1
669616	0	1117	1
669635	0	1098	1
669657	0	1076	1
669717	0	1016	1
669777	0	956	1
669777	0	956	1
669777	0	324	1
669836	0	897	1
669837	0	896	1
670137	0	596	1
670793	0	248	1
672593	0	278	1
674393	0	301	1
676193	0	279	1
677993	0	197	1
713462	0	471	1
713462	0	830261	4
713462	0	24582	4
713462	0	1297	8
713462	0	4224	4
713462	0	471	1
713462	0	4221	2
713462	0	225456	1
713462	0	24577	4
713470	0	1409	8
713470	0	1289	8
713993	0	218	1
713996	0	1094	2
715107	0	789	1
715298	0	663	4
715417	0	4562	8
715418	0	1801	8
715418	0	1801	8
715627	0	268	1
715793	0	250	1
715796	0	1154	2
715906	0	1030	1
715907	0	1029	1
715907	0	1028	1
715907	0	1028	1
715909	0	1026	1
715910	0	1026	1
715910	0	1025	1
715910	0	1025	1
715928	0	1007	1
715929	0	1006	1
716419	0	3034	4
717593	0	239	1
717596	0	2774	2
719394	0	203	1
719545	0	824178	1
721193	0	250	1
721196	0	1094	2
722993	0	197	1
722996	0	1574	2
724793	0	248	1
724796	0	1154	2
726594	0	227	1
726596	0	1094	2
728394	0	196	1
728396	0	1034	2
730192	0	207	1
730196	0	1094	2
731993	0	290	1
731996	0	1094	2
733794	0	166	1
733796	0	1214	2
735596	0	227	1
735596	0	1454	2
737393	0	289	1
737396	0	1214	2
739192	0	197	1
739196	0	1214	2
740993	0	208	1
740996	0	1094	2
742794	0	166	1
742796	0	20954	2
744593	0	167	1
746393	0	207	1
747473	0	796250	2
748193	0	238	1
749993	0	247	1
751793	0	196	1
752771	0	308	1
753092	0	4030	1
753092	0	4030	1
753093	0	4029	1
753093	0	4029	1
753094	0	1043	1
753094	0	256	1
753094	0	1040	1
753095	0	1040	1
753095	0	1043	1
753115	0	1023	1
753256	0	277	1
753259	0	879	1
753259	0	879	1
753260	0	874	1
753387	0	751	1
753547	0	1832	8
753547	0	2672	8
753547	0	1832	8
753569	0	565	1
753610	0	269	1
753741	0	4908	2
754176	0	1162	1
754176	0	295	1
754176	0	1162	1
754176	0	1162	1
754176	0	1162	1
754176	0	1162	1
754176	0	1162	1
754176	0	1162	1
754176	0	1162	1
754176	0	1162	1
754508	0	830	1
755393	0	271	1
757194	0	301	1
757272	0	399	1
757283	0	256	1
757283	0	487	1
757283	0	1025	1
757283	0	268	1
757283	0	314	1
757283	0	454	1
757283	0	484	1
757283	0	264	1
757283	0	219	1
757283	0	293	1
757283	0	1024	1
757283	0	276	1
757283	0	474	1
757304	0	354	1
757529	0	204	1
757568	0	740	1
757588	0	719	1
757589	0	719	1
757589	0	719	1
757609	0	699	1
757629	0	914	1
757688	0	621	1
757707	0	868	1
757770	0	537	1
757770	0	537	1
757789	0	519	1
757791	0	517	1
757808	0	500	1
758353	0	400	1
758359	0	394	1
758359	0	395	1
758359	0	395	1
758359	0	483	1
758359	0	396	1
758359	0	395	1
758359	0	393	1
758359	0	512	1
758359	0	1073	1
758359	0	478	1
758359	0	1074	1
758375	0	378	1
758587	0	271	1
758608	0	462	1
758671	0	3231	2
758794	0	638	1
758794	0	833	1
758794	0	645	1
758794	0	638	1
758794	0	639	1
758794	0	639	1
758794	0	918	1
758794	0	297	1
758869	0	564	1
758871	0	563	1
758889	0	543	1
758907	0	526	1
758993	0	291	1
759109	0	325	1
759128	0	305	1
759481	0	584	1
759481	0	58	1
759481	0	585	1
759481	0	584	1
759481	0	300	1
759481	0	584	1
759481	0	287	1
759481	0	585	1
759481	0	585	1
759481	0	585	1
759481	0	584	1
759484	0	581	1
759501	0	564	1
759574	0	491	1
759667	0	398	1
759746	0	320	1
759809	0	256	1
759809	0	301	1
760126	0	255	1
760126	0	358	1
760126	0	205	1
760126	0	259	1
760126	0	481	1
760126	0	388	1
760126	0	205	1
760126	0	259	1
760127	0	503	1
760127	0	204	1
760127	0	438	1
760127	0	204	1
760128	0	830	1
760128	0	261	1
760151	0	352	1
760369	0	544	1
760370	0	415	1
760370	0	408	1
760371	0	420	1
760431	0	607	1
760431	0	820	1
760431	0	406	1
760431	0	256	1
760511	0	552	1
760547	0	312	1
760548	0	864	1
760608	0	527	1
760646	0	247	1
760668	0	250	1
760728	0	245	1
760747	0	2972	8
760747	0	1832	8
760747	0	1832	8
760793	0	272	1
760810	0	909	1
760811	0	622	1
760828	0	344	1
760868	0	561	1
760887	0	434	1
760928	0	359	1
760950	0	482	1
760950	0	206	1
760990	0	217	1
761008	0	482	1
761068	0	204	1
761108	0	816	1
761166	0	210	1
761188	0	551	1
761208	0	608	1
761248	0	779	1
761288	0	727	1
761308	0	464	1
761328	0	429	1
761348	0	396	1
761409	0	457	1
761447	0	485	1
761468	0	311	1
761469	0	372	1
761470	0	301	1
761527	0	339	1
761747	0	307	1
761768	0	770	1
761769	0	770	1
761789	0	749	1
761808	0	730	1
761808	0	731	1
761810	0	729	1
761851	0	687	1
761868	0	671	1
761907	0	631	1
761908	0	631	1
761916	0	781807	2
761948	0	595	1
761967	0	572	1
762048	0	490	1
762050	0	491	1
762087	0	458	1
762594	0	217	1
764394	0	227	1
764396	0	1214	2
799295	0	455	2
799295	0	25143	4
799295	0	25148	4
799303	0	744418	8
799490	0	184	1
799844	0	743879	1
800393	0	243	1
800396	0	1094	2
802193	0	238	1
802196	0	1034	2
803119	0	740604	2
803947	0	1832	8
803947	0	1838	8
803949	0	2670	8
803993	0	228	1
803996	0	1034	2
805793	0	272	1
805796	0	1098	2
807594	0	256	1
807596	0	1094	2
809394	0	248	1
809396	0	1154	2
811194	0	310	1
811200	0	1150	2
812070	0	731653	1
812993	0	207	1
812996	0	1094	2
814793	0	228	1
814796	0	1034	2
816594	0	228	1
816596	0	1477	2
818384	0	1069	2
818393	0	207	1
820184	0	1129	2
820194	0	312	1
821984	0	1069	2
821994	0	290	1
823784	0	1069	2
823794	0	244	1
825584	0	1190	2
825594	0	253	1
827384	0	1129	2
827393	0	228	1
827526	0	716197	2
829188	0	19785	2
829194	0	194	1
830994	0	245	1
832571	0	2126	1
832793	0	217	1
832836	0	189	1
834593	0	207	1
835124	0	1667	1
836393	0	253	1
838193	0	270	1
839947	0	2732	8
839947	0	1892	8
839947	0	1892	8
839994	0	290	1
841794	0	290	1
843594	0	234	1
845393	0	270	1
847147	0	2738	8
847147	0	1892	8
847148	0	1891	8
847194	0	250	1
848984	0	3534	2
848994	0	173	1
850796	0	258	1
884553	0	479	2
884984	0	1009	2
885001	0	221	1
885074	0	1160	2
886789	0	1077	2
886793	0	248	1
888584	0	1130	2
888594	0	217	1
890348	0	1831	8
890348	0	2671	8
890349	0	1830	8
890384	0	949	2
890393	0	228	1
890504	0	1069	2
892184	0	1259	2
892194	0	270	1
893984	0	1129	2
893994	0	269	1
895784	0	1129	2
895793	0	215	1
897584	0	1069	2
897593	0	252	1
899385	0	1068	2
899394	0	228	1
901184	0	1129	2
901194	0	207	1
902984	0	1069	2
902994	0	218	1
904784	0	1129	2
904794	0	310	1
906584	0	1129	2
906593	0	231	1
908384	0	1137	2
908397	0	234	1
910184	0	1069	2
910193	0	186	1
911984	0	1489	2
911993	0	224	1
913784	0	1075	2
913794	0	214	1
915584	0	17150	2
915593	0	227	1
917394	0	218	1
919193	0	290	1
920994	0	289	1
922793	0	258	1
924595	0	217	1
926347	0	1832	8
926347	0	2742	8
926347	0	1832	8
926394	0	238	1
928194	0	249	1
930000	0	283	1
931794	0	202	1
933547	0	1892	8
933548	0	2851	8
933549	0	1890	8
933584	0	2929	2
933596	0	273	1
935393	0	289	1
937184	0	1129	2
937193	0	218	1
990840	0	552883	8
990840	0	552883	8
990840	0	552883	8
990840	0	552883	8
990848	0	206	2
990848	0	552875	4
990848	0	552875	8
990848	0	207	2
990848	0	552875	8
990848	0	552875	8
990848	0	552873	8
990848	0	552873	8
990848	0	552875	8
990848	0	206	1
990848	0	552874	8
990848	0	552875	8
990848	0	552873	8
990848	0	552875	8
990849	0	552874	8
990849	0	552874	8
990849	0	552874	8
990849	0	552874	2
990849	0	552874	8
991184	0	609	2
991194	0	323	1
992984	0	1069	2
992993	0	302	1
994784	0	1129	2
994793	0	280	1
996584	0	1069	2
996593	0	322	1
998384	0	1489	2
998395	0	204	1
1000184	0	25132	2
1000193	0	239	1
1001993	0	229	1
1003793	0	228	1
1005594	0	121	1
1020544	0	1295	8
1020544	0	2315	8
1021795	0	238	1
1023594	0	240	1
1068946	0	707	2
1070384	0	1069	2
1070394	0	239	1
1072184	0	1069	2
1072193	0	230	1
1073984	0	1069	2
1073994	0	322	1
1075784	0	1129	2
1075793	0	251	1
1077584	0	1130	2
1077593	0	219	1
1079384	0	1129	2
1079394	0	218	1
1081184	0	1069	2
1081193	0	250	1
1082985	0	1068	2
1082993	0	220	1
1084784	0	1189	2
1084794	0	208	1
1086584	0	1069	2
1086593	0	239	1
1088384	0	23334	2
1088393	0	219	1
1090194	0	229	1
1091995	0	219	1
1093793	0	219	1
1095594	0	218	1
1097393	0	250	1
1099147	0	1832	8
1099147	0	2672	8
1099194	0	228	1
1100995	0	300	1
1102794	0	250	1
1104593	0	260	1
1106347	0	2732	8
1106347	0	1832	8
1106393	0	281	1
1108194	0	311	1
1109994	0	260	1
1155020	0	254	1
1155020	0	1033	2
1156784	0	1069	2
1156795	0	218	1
1158584	0	1129	2
1158594	0	280	1
1160385	0	1068	2
1160393	0	250	1
1162185	0	1068	2
1162194	0	281	1
1163984	0	1129	2
1163994	0	301	1
1165784	0	1129	2
1165793	0	239	1
1167584	0	1069	2
1167593	0	187	1
1169384	0	1069	2
1169393	0	292	1
1171184	0	1189	2
1171194	0	281	1
1172984	0	1069	2
1172993	0	229	1
1174784	0	23338	2
1174794	0	239	1
1176593	0	301	1
1176784	0	14849	2
1178393	0	260	1
1180195	0	302	1
1181993	0	239	1
1183794	0	260	1
1185547	0	1832	8
1185547	0	2732	8
1185593	0	302	1
1187395	0	312	1
1189194	0	261	1
1190994	0	228	1
1192747	0	1892	8
1192747	0	2612	8
1192794	0	280	1
1194594	0	240	1
1196393	0	281	1
1241864	0	650	2
1241864	0	15594	4
1241864	0	529	2
1241864	0	42659	4
1241864	0	889	2
1241864	0	2589	4
1242981	0	1134	1
1242981	0	960	1
1242981	0	1132	1
1242981	0	1135	1
1243184	0	1009	2
1243194	0	333	1
1243324	0	95	2
1243435	0	1118	2
1244984	0	1069	2
1244993	0	239	1
1246061	0	297662	1
1246784	0	1189	2
1246793	0	302	1
1248584	0	1129	2
1248593	0	323	1
1250384	0	949	2
1250394	0	260	1
1250534	0	1099	2
1252184	0	949	2
1252193	0	271	1
1252294	0	1079	2
1253984	0	1069	2
1253993	0	302	1
1255784	0	1129	2
1255793	0	296	1
1257584	0	1189	2
1257593	0	219	1
1259384	0	1069	2
1259395	0	259	1
1261184	0	23339	2
1261193	0	197	1
1262994	0	302	1
1264794	0	292	1
1266595	0	321	1
1268393	0	187	1
1270194	0	271	1
1271947	0	1832	8
1271947	0	2792	8
1271994	0	260	1
1273794	0	261	1
1275593	0	219	1
1277393	0	260	1
1279147	0	1832	8
1279147	0	2732	8
1279193	0	281	1
1280994	0	250	1
1282795	0	279	1
1328812	0	677	2
1328812	0	214911	2
